account,post_num,post_date,text,num_likes,real_tags,year,month,year_month
lottecinema_official,83,2024-05-31,"lottecinema_official
청부살인은 사건사로 설계하는 설계자 ‘영일’
그에게 들어온 새로운 의뢰

모두가 주목하는 사건 속
그는 완벽한 설계를 할 수 있을지
롯데시네마에서 확인해보자🔍

✔ 기간 : 5/31(금) ~ 6/13(목) 소진 시 종료
✔ 대상 : <설계자> 관람 티켓 인증 시 선착순 증정
✔ 자세한 사항은 롯데시네마 APP/홈페이지를 참고해 주세요.

#롯데시네마 #LOTTECINEMA #설계자 #강동원 #이동휘 #아트카드 #영화추천 #영화스타그램 #무비스타그램
7주",260,"['#롯데시네마', '#LOTTECINEMA', '#설계자', '#강동원', '#이동휘', '#아트카드', '#영화추천', '#영화스타그램', '#무비스타그램']",2024,5,2024-05
megaboxon,90,2024-05-31,"megaboxon
놔봐 #원더랜드 가 먼저 꼬셨어
美친 얼굴 합 + 사인.zip = 기절..💆🏻‍♀️
⠀⠀⠀⠀⠀⠀⠀⠀
<원더랜드> 굿즈패키지 Open🩷
⠀⠀⠀⠀⠀⠀⠀⠀
📍Only 메가굿즈샵! (24,000)
사인포스터(1)+전용관람권(2)+영화초대권(1)
⠀⠀⠀⠀⠀⠀⠀⠀
👉 구매는 [프로필 링크 > 메가굿즈샵]에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#원더랜드 #굿즈맛집 #메가굿즈샵 #메가박스 #MERTPLAYSHARE
수정됨 · 7주",822,"['#원더랜드', '#원더랜드', '#굿즈맛집', '#메가굿즈샵', '#메가박스', '#MERTPLAYSHARE']",2024,5,2024-05
megaboxon,91,2024-05-31,"megaboxon
실시간 #인사이드아웃2 집어 삼킨 메박‼
<인사이드아웃2> 욕심이 ver. 현실판
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🎬 #6월12일 메가박스 대개봉 💜
⠀⠀⠀⠀⠀⠀⠀⠀
👤👥(웅성웅성) 뭐야.. 굿즈 뭔데...👥👤
<인사이드 아웃2> 콤보 06/12 Coming Soon ❤
⠀⠀⠀⠀⠀⠀⠀⠀
#인사이드아웃2 #메가박스 #MEETPLAYSHARE
7주",2352,"['#인사이드아웃2', '#6월12일', '#인사이드아웃2', '#메가박스', '#MEETPLAYSHARE']",2024,5,2024-05
cgv_korea,86,2024-05-31,"['cgv_korea', 'That’s The Ticket(TTT)의 서른두번째 작품을 공개합니다!', '.', '.', '🎬 That‘s The Ticket (TTT)', '📱 NO.32 《원더랜드》', '💛 6/5(수)부터 선착순 증정!', '(자세한 내용은 CGV 앱 이벤트 페이지에서 확인해 주세요)', '', '#CGV #TTT #CGVTTT #원더랜드 #WONDERLAND']",1069,"['#CGV', '#TTT', '#CGVTTT', '#원더랜드', '#WONDERLAND']",2024,5,2024-05
cgv_korea,85,2024-05-31,"['cgv_korea', 'SU SU SU SUPER ACTION 💥', '아들이 갱단에 죽었으면 복수를 해야지', '12월 24일? 누군가에게는 행복한 날, 누군가에게는 결전의 날!', '', '🎬 《사일런트 나잇》', '🔪 30초 예고편 #CGV 최초공개', '🔪 2024년 7월 #대개봉', '', '#사일런트나잇 #30초예고편 #자막예고편 #CGV #최초공개 #7월대개봉']",2761,"['#CGV', '#대개봉', '#사일런트나잇', '#30초예고편', '#자막예고편', '#CGV', '#최초공개', '#7월대개봉']",2024,5,2024-05
cgv_korea,84,2024-06-01,"['cgv_korea', '어느날 찾아온 행운과 기회 카드 🃏', '하지만 이게 저주의 메세지라면?', '예고편에서도 몰입감이 미쳐버림 😰', '', '🎬 《타로》', '🃏 메인 예고편 #CGV 최초공개', '🃏 2024년 6월 14일 #대개봉', '', '#타로 #메인예고편 #CGV #최초공개 #6월14일대개봉 #조여정 #덱스 #김진영 #고규필']",1035,"['#CGV', '#대개봉', '#타로', '#메인예고편', '#CGV', '#최초공개', '#6월14일대개봉', '#조여정', '#덱스', '#김진영', '#고규필']",2024,6,2024-06
lottecinema_official,81,2024-06-01,"lottecinema_official
볼게 너무 많은
6월 개봉작 알아보자😎

✔ <원더랜드> 죽은 사람을 인공지능으로 복원하는 ‘원더랜드’ 서비스! 연결하시겠습니까?

✔ <김준수 콘서트 무비 챕터 원: 레크리에이션>
말해 뭐해 명품 보컬리스트이자 퍼포먼스까지🎤

✔ <태극기 휘날리며> 그 시절, 천백만, 장동건과 원빈의 명작,
4K 리마스터링으로 만나자!🇰🇷

✔ <나쁜 녀석들: 라이드 오어 다이> 윌스미스의 시원한 액션 블록버스터 시리즈 귀환 🔫

✔ <인사이드 아웃2> 라일리의 감정 본부에 새로운 감정들이 등장한다!
과연 본부 속에서 어떤 일이 일어나고 있는 걸까?💖

✔ <드라이브> 🎙인기 유튜버의 납치 사건! 생방송으로 6억 5천을 벌어야 살 수 있다. 그녀는 목숨을 건질 수 있을까?

✔ <하이재킹> 여객기 납치 VS 안전 착륙, 과연 무사히 착륙할 수 있을까! ✈️

✔ <핸섬가이즈> 자칭 터프가이와 섹시가이의 드림 하우스 새 출발..
과연 그들은 행복할 수 있을까!⭐️

✔ <콰이어트 플레이스: 첫째 날> 소리를 내면 괴생명체가 나타난다!
이 사건의 시작을 알아보자

#롯데시네마 #LOTTECINEMA #원더랜드 #김준수콘서트무비챕터원레크리에이션 #태극기휘날리며 #나쁜녀석들라이드오어다이 #인사이드아웃2 #너는달밤에빛나고
#하이재킹 #핸섬가이즈 #콰이어트플레이스첫째날 #드라마 #공연실황 #전쟁 #드라마 #액션 #코미디 #애니메이션 #멜로 #로맨스 #범죄 #스릴러
#6월개봉작 #영화추천 #영화스타그램 #무비스타그램 #6월영화 #6월개봉영화 #영화관
수정됨 · 7주",658,"['#롯데시네마', '#LOTTECINEMA', '#원더랜드', '#김준수콘서트무비챕터원레크리에이션', '#태극기휘날리며', '#나쁜녀석들라이드오어다이', '#인사이드아웃2', '#너는달밤에빛나고', '#하이재킹', '#핸섬가이즈', '#콰이어트플레이스첫째날', '#드라마', '#공연실황', '#전쟁', '#드라마', '#액션', '#코미디', '#애니메이션', '#멜로', '#로맨스', '#범죄', '#스릴러', '#6월개봉작', '#영화추천', '#영화스타그램', '#무비스타그램', '#6월영화', '#6월개봉영화', '#영화관']",2024,6,2024-06
megaboxon,89,2024-06-01,"megaboxon
#미키마우스 가 메박을 만났을 때❤️
귀여운 건 말해 뭐해요...🥰
⠀⠀⠀⠀⠀⠀⠀⠀
디즈니시네마 무비패스 구매 시
한정판 웰컴패키지 증정🌟
⠀⠀⠀⠀⠀⠀⠀⠀
📍디즈니시네마 무비패스(60,000)
5회권(디즈니 신규 개봉작 및 재개봉작 전체)
⠀⠀⠀⠀⠀⠀⠀⠀
👉 자세한 내용은 [프로필 링크 > 메가박스 이벤트]에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#디즈니시네마 #메가박스 #MEETPLAYSHARE
7주",437,"['#미키마우스', '#디즈니시네마', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,85,2024-06-03,"megaboxon
이토록 완벽한 집이 또 있을까요?
⠀⠀⠀⠀⠀⠀⠀⠀
📍 한 예매 좌석당 티켓 1매가 지급됩니다.
📍 오리지널 티켓은 1인 당일 최대 4매 제한으로 증정됩니다.
📍 본 영화를 관람한 극장에서만 오리지널 티켓 수령이 가능합니다.
⠀⠀⠀⠀⠀⠀⠀⠀
#영화를_가장_잘_간직하는_방법 #존오브인터레스트 #오리지널티켓 #메가박스 #MEETPLAYSHARE
7주",1287,"['#영화를_가장_잘_간직하는_방법', '#존오브인터레스트', '#오리지널티켓', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
cgv_korea,81,2024-06-03,"['cgv_korea', '톰하디', '내가 얼마나 기다렸다구요🥺', '', '🎬 《베놈: 라스트 댄스》', '🌫 런칭 예고편 #CGV 글로벌 최초공개', '🌫 2024년 10월 #대개봉', '', '#베놈 #베놈라스트댄스 #CGV #최초공개 #톰하디']",10000,"['#CGV', '#대개봉', '#베놈', '#베놈라스트댄스', '#CGV', '#최초공개', '#톰하디']",2024,6,2024-06
cgv_korea,82,2024-06-03,"['cgv_korea', '주현씨 이렇게 귀여우면..', '슈퍼스타 토끼밖에 못 돼..🐰', '토끼가 말아주는 챌린지들 달다..달어..\U0001fa77', '', '🎬 《드라이브》', '🚘배우 챌린지 모음 영상 #CGV 최초공개', '🚘2024년 6월 12일 #대개봉', '', '#드라이브 #배우챌린지모음 #챌린지 #CGV #최초공개 #6월12일대개봉 #박주현 #꽁꽁 #전방향미소녀 #하트챌린지']",1141,"['#CGV', '#대개봉', '#드라이브', '#배우챌린지모음', '#챌린지', '#CGV', '#최초공개', '#6월12일대개봉', '#박주현', '#꽁꽁', '#전방향미소녀', '#하트챌린지']",2024,6,2024-06
megaboxon,86,2024-06-03,"megaboxon
떠나요~ 둘이서~✈️🎶
돌아온 #메가드로우 With t'way ❤
⠀⠀⠀⠀⠀⠀⠀⠀
영화 같은 여행, 여행 같은 영화 💃🕺
여행-영화 취향 투표 후 영화보면 #무비트립 자동 응모 ‼
⠀⠀⠀⠀⠀⠀⠀⠀
✈️ 인천-크로아티아 왕복 티웨이 항공권 (1인 2매)
✈️ 인천-시드니 왕복 티웨이 항공권 (1인 2매)
✈️ 인천-사가 왕복 티웨이 항공권 (1인 2매)
🎬 일반 2D 영화 관람권 (50매)
🎬 영화 1+1 관람쿠폰 (500매)
⠀⠀⠀⠀⠀⠀⠀⠀
👉 이벤트 응모는 [프로필 링크 > 메가박스 이벤트] 에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#티웨이 #메가드로우 #메가박스 #MEETPLAYSHARE
7주",293,"['#메가드로우', '#무비트립', '#티웨이', '#메가드로우', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,88,2024-06-03,"megaboxon
팝콘맛집 메가박스가 또... 🍫🍿
카라멜팝콘의 두번째 자아 #더블초코팝콘 등장이오🙌
⠀⠀⠀⠀⠀⠀⠀⠀
모카향 머금은 #밀크초콜릿 과
오리지널 티켓을 그대로 간직할 #틴케이스 까지🎁
⠀⠀⠀⠀⠀⠀⠀⠀
#초콜릿콤보 Launching D-1 🤎
⠀⠀⠀⠀⠀⠀⠀⠀
👉 자세한 내용은 [프로필 링크 > 메가박스 이벤트] 에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#더블초코팝콘 #메가박스 #MEETPLAYSHARE
수정됨 · 7주",1323,"['#더블초코팝콘', '#밀크초콜릿', '#틴케이스', '#초콜릿콤보', '#더블초코팝콘', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,87,2024-06-03,"megaboxon
✍ ""ELOHIM ESSAIM""
⠀⠀⠀⠀⠀⠀⠀⠀
📍 한 예매 좌석당 카드 1매가 지급됩니다.
📍 드로잉카드는 1인 당일 최대 4매 제한으로 선착순 증정됩니다.
📍 본 영화를 관람한 극장에서만 드로잉카드 수령이 가능합니다.
⠀⠀⠀⠀⠀⠀⠀⠀
#금지된장난을그리다 #드로잉카드 #메가박스 #MEETPLAYSHARE
7주",375,"['#금지된장난을그리다', '#드로잉카드', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
cgv_korea,83,2024-06-03,"['cgv_korea', '굿즈 도착했.. (감격)', '하나도 빠짐없이 예뻐서 입이 안 다물어지잖아 😲', '', ""🎬 CGV's 주간 굿즈 (6월 1주차)"", '', '✅ 6월 5일부터', '🌿 《존 오브 인터레스트》 #필름마크', '🎀 《창가의 토토》 #디깅타임 #아트포스터 #대사집', '', '✅ 6월 6일부터', '🏐 《극장판 하이큐!! 쓰레기장의 결전》 #디깅타임 #아트포스터 2종', '🏐 《극장판 하이큐!! 쓰레기장의 결전》 #비주얼보드 (3종 中 1종 랜덤 증정)', '🚗 《나쁜녀석들: 라이드 오어 다이》 #IMAX #한정판포스터', '🚗 《나쁜녀석들: 라이드 오어 다이》 #4DX #한정판포스터', '🚗 《나쁜녀석들: 라이드 오어 다이》 #SCREENX #한정판포스터', '', '*자세한 내용은 CGV 앱 이벤트 페이지를 통해 확인해 주세요.', '', '#CGV #주간굿즈 #존오브인터레스트 #창가의토토 #극장판하이큐쓰레기장의결전 #하이큐 #나쁜녀석들라이드오어다이 #필름마크 #디깅타임 #아트포스터 #대사집 #작가콜라보비주얼보드 #후루다테 #IMAX포스터 #4DX포스터 #SCREENX포스터']",832,"['#필름마크', '#디깅타임', '#아트포스터', '#대사집', '#디깅타임', '#아트포스터', '#비주얼보드', '#IMAX', '#한정판포스터', '#4DX', '#한정판포스터', '#SCREENX', '#한정판포스터', '#CGV', '#주간굿즈', '#존오브인터레스트', '#창가의토토', '#극장판하이큐쓰레기장의결전', '#하이큐', '#나쁜녀석들라이드오어다이', '#필름마크', '#디깅타임', '#아트포스터', '#대사집', '#작가콜라보비주얼보드', '#후루다테', '#IMAX포스터', '#4DX포스터', '#SCREENX포스터']",2024,6,2024-06
megaboxon,83,2024-06-04,"megaboxon
띵동- 6월 개봉작이 도착했습니다 💌
⠀⠀⠀⠀⠀⠀⠀⠀
📍 06/05
- 원더랜드
- 금지된 장난
⠀⠀⠀⠀⠀⠀⠀⠀
📍 06/06
- 나쁜 녀석들: 라이드 오어 다이 🌟MEGA｜MX4D
⠀⠀⠀⠀⠀⠀⠀⠀
📍 06/12
- 인사이드 아웃2 🌟Dolby Cinema
- 드라이브
- 기괴도
⠀⠀⠀⠀⠀⠀⠀⠀
📍 06/19
- 몽키맨
- 카브리올레
⠀⠀⠀⠀⠀⠀⠀⠀
📍 06/21
- 하이재킹
⠀⠀⠀⠀⠀⠀⠀⠀
📍 06/26
- 콰이어트플레이스3 🌟Dolby Cinema
- 핸섬가이즈
⠀⠀⠀⠀⠀⠀⠀⠀
👉 예매는 [프로필 링크 > 메가박스 영화] 에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#원더랜드 #금지된장난 #나쁜녀석들 #드라이브 #인사이드아웃2 #기괴도 #카브리올레 #몽키맨 #하이재킹 #콰이어트플레이스3 #핸섬가이즈 #개봉작 #메가박스 #MEETPLAYSHARE
7주",615,"['#원더랜드', '#금지된장난', '#나쁜녀석들', '#드라이브', '#인사이드아웃2', '#기괴도', '#카브리올레', '#몽키맨', '#하이재킹', '#콰이어트플레이스3', '#핸섬가이즈', '#개봉작', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
cgv_korea,80,2024-06-04,"['cgv_korea', '이 밤에 뭘 낚으러 오신 건가요? (내 마음?)', '티켓가 천원의 천원영화 그리고 10분 스낵무비?🎫', '', '자동차의 시선을 담아 탄생하며,', '지금껏 본 적 없는 촬영 방식으로', '관객들에게 더더욱 신기하게 다가 올 ’스낵무비‘', '#밤낚시 커밍 쑨!', '', '🎬《밤낚시》', '🎣 6/14(금) CGV 단독 개봉', '🌙 감독 문병곤', '🎣 @sonsukku 공동 제작 참여', '', '#밤낚시 #NightFishing #스낵무비 #천원영화 #아트포스터 #손석구 #CGV #단독개봉 #6월14일대개봉']",1170,"['#밤낚시', '#밤낚시', '#NightFishing', '#스낵무비', '#천원영화', '#아트포스터', '#손석구', '#CGV', '#단독개봉', '#6월14일대개봉']",2024,6,2024-06
cgv_korea,79,2024-06-04,"['cgv_korea', 'Meet Your New Emotions❗', 'CGV에서 새로운 감정들을 만날 시간?!😲', '', '이번주 CGV에 찾아오는 각양각색 맛있고, 귀여운 감정들💜', '', 'CGV와 디즈니∙픽사의 《인사이드 아웃2》', 'CGV 매점 콜라보 COMING SOON~🎉', '*판매극장 등 자세한 내용은 추후 업데이트되는 CGV 이벤트 페이지를 통해 확인해 주세요.', '', '#CGV #디즈니픽사 #인사이드아웃2 #감정구슬팝콘 #무지개구름라떼 #감정표지판 #감정구슬흔들키링 #감정엽서북']",2111,"['#CGV', '#디즈니픽사', '#인사이드아웃2', '#감정구슬팝콘', '#무지개구름라떼', '#감정표지판', '#감정구슬흔들키링', '#감정엽서북']",2024,6,2024-06
cgv_korea,78,2024-06-04,"['cgv_korea', '허광한의 연기변신? 달콤하다 ( ˘ω˘ \U0001faf6)', '그가 말아주는 스릴러에 정신을 못차려요', '', '🎬《만천과해》', '👮 메인 예고편 #CGV 최초공개', '👮 2024년 7월 3일 #단독개봉', '', '#만천과해 #메인예고편 #CGV #최초공개 #7월3일단독개봉 #허광한']",2792,"['#CGV', '#단독개봉', '#만천과해', '#메인예고편', '#CGV', '#최초공개', '#7월3일단독개봉', '#허광한']",2024,6,2024-06
megaboxon,81,2024-06-04,"megaboxon
[훈녀생정] 여름 페스티벌 필수템 왔긔 (⋆ˆ ³ ˆ)♥
제1강. #워터밤 스타되는 스킬🎀
⠀⠀⠀⠀⠀⠀⠀⠀
#스프라이트썸머콤보 모바일오더의 효능
1. 팝콘+스프라이트+비치타올 모두 받는다.
2. 추첨을 통해 특급 선물을 받는다.
3. 워터밤 초대권 추가 추첨에 자동 응모된다.
⠀⠀⠀⠀⠀⠀⠀⠀
📍 스프라이트 썸머 콤보(14,900)
스프라이트 비치 타월 + 팝콘 L (1) + 탄산 L (2)
⠀⠀⠀⠀⠀⠀⠀⠀
👉자세한 내용은 [프로필 링크 > 메가박스 이벤트] 에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#워터밤서울2024 #메가박스 #MEETPLAYSHARE
6주",173,"['#워터밤', '#스프라이트썸머콤보', '#워터밤서울2024', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,82,2024-06-04,"megaboxon
일찍 일어나는 새가 #인사이드아웃2 본다✨
사전 예매 시 특별포스터+승급1,000P 증정❤
⠀⠀⠀⠀⠀⠀⠀⠀
📍 기간: 06/04 ~ 06/11 (선착순 1만 명)
📍 내용: 기간 내 <인사이드 아웃2> 예매 시,
특별 포스터(A3) + 승급 포인트 1,000점 지급
⠀⠀⠀⠀⠀⠀⠀⠀
👉 자세한 내용은 [프로필 링크 > 메가박스 이벤트]에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#인사이드아웃2 #메가박스 #MEETPLAYSHARE
6주",1420,"['#인사이드아웃2', '#인사이드아웃2', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,84,2024-06-04,"megaboxon
✍ ""BUT I GOTTA MAKE SURE YOU'RE MY BAD BOYS""
⠀⠀⠀⠀⠀⠀⠀⠀
📍 한 예매 좌석당 카드 1매가 지급됩니다.
📍 드로잉카드는 1인 당일 최대 4매 제한으로 선착순 증정됩니다.
📍 본 영화를 관람한 극장에서만 드로잉카드 수령이 가능합니다.
⠀⠀⠀⠀⠀⠀⠀⠀
#나쁜녀석들을그리다 #드로잉카드 #메가박스 #MEETPLAYSHARE
7주",237,"['#나쁜녀석들을그리다', '#드로잉카드', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
lottecinema_official,79,2024-06-04,"lottecinema_official
큰 스크린으로 만나는 김준수 콘서트 실황🎤
다양한 퍼포먼스와 보컬로 마음을 울리는 그의 목소리!

롯데시네마 단독 개봉으로 극장에서 만나보자 🙌

✔ 기간 : 6/5(수) ~ 6/18(화) 소진 시 종료
✔ 대상 : <김준수 콘서트 무비 챕터 원: 레크리에이션> 관람 티켓 인증 시 선착순 증정
✔ 자세한 사항은 롯데시네마 APP/홈페이지를 참고해 주세요.

#롯데시네마 #LOTTECINEMA #김준수콘서트무비챕터원레크리에이션 #김준수 #시아 #XIA #아트카드 #영화추천 #영화스타그램
7주",2862,"['#롯데시네마', '#LOTTECINEMA', '#김준수콘서트무비챕터원레크리에이션', '#김준수', '#시아', '#XIA', '#아트카드', '#영화추천', '#영화스타그램']",2024,6,2024-06
lottecinema_official,80,2024-06-04,"lottecinema_official
쉿!🤫 영화 속으로의 초대

내가 주인공이 되어 함께 스토리를 만들어가는
롤플레잉 체험 공간 OPEN

🎬라이브시네마🎬
𝑳𝑰𝑽𝑬 𝑪𝑰𝑵𝑬𝑴𝑨

📌롯데시네마 홍대입구 6.15 대공개
(서울특별시 마포구 양화로 176)

✔자세한 내용은 롯데시네마 APP에서 확인하세요

#롯데시네마 #라이브시네마 #LIVECINEMA #롯시커넥트
#크라임씬 #롤플레잉 #시네마씬 #홍대 #홍대입구 #롯데시네마홍대입구
7주",96,"['#롯데시네마', '#라이브시네마', '#LIVECINEMA', '#롯시커넥트', '#크라임씬', '#롤플레잉', '#시네마씬', '#홍대', '#홍대입구', '#롯데시네마홍대입구']",2024,6,2024-06
megaboxon,79,2024-06-05,"megaboxon
⏳ 영화를 기록하는 시간
한정판 아트그라피 포스터 #퓨리오사_매드맥스사가 🏜️
⠀⠀⠀⠀⠀⠀⠀⠀
📍 한 예매 좌석당 포스터 1매가 지급됩니다.
📍 아트그라피 포스터는 1인 회차 당 최대 4매 제한으로 증정됩니다.
📍 '[아트그라피] 퓨리오사: 매드맥스 사가' 회차 관람고객에 한해 전원 증정됩니다.
⠀⠀⠀⠀⠀⠀⠀⠀
👉 자세한 내용은 [프로필 링크 > 메가박스 이벤트]에서!
⠀⠀⠀⠀⠀⠀⠀⠀
#퓨리오사_매드맥스사가 #아트그라피 #메가박스 #MEETPLAYSHARE
6주",414,"['#퓨리오사_매드맥스사가', '#퓨리오사_매드맥스사가', '#아트그라피', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
lottecinema_official,76,2024-06-05,"lottecinema_official
하이큐 팬들을 위해 준비한 🏐PET 굿즈🏐

카라스노 고교와 네코마 고교 선수들의
역동적인 모습을 담았다!

롯데시네마에서 <극장판 하이큐!! 쓰레기장의 결전> 관람하고
하이큐 덕후들 굿즈 받으러 가자 !

✔ 기간 : 6/8(토)
✔ 진행 영화관 : 광복, 노원, 동성로, 수원, 신림, 월드타워
✔ 자세한 사항은 롯데시네마 APP/홈페이지를 참고해 주세요

#롯데시네마 #LOTTECINEMA #하이큐 #극장판하이큐쓰레기장의결전 #하이큐쓰레기장의결전 #굿즈 #하이큐굿즈 #PET #영화추천 #영화스타그램 #무비스타그램
6주",1583,"['#롯데시네마', '#LOTTECINEMA', '#하이큐', '#극장판하이큐쓰레기장의결전', '#하이큐쓰레기장의결전', '#굿즈', '#하이큐굿즈', '#PET', '#영화추천', '#영화스타그램', '#무비스타그램']",2024,6,2024-06
lottecinema_official,77,2024-06-05,"lottecinema_official
💚EVENT💚
💚6월 5일은 환경의 날💚

로딩이들! 렉스처럼 일상에서 환경 지킴이 되자!
환경을 위해 로딩이들이 실천했던 일들을 댓글에 남겨줘🙌

✔ 이벤트 기간 : 6/5(수) ~ 6/12(수)
✔ 이벤트 내용 : 댓글에 환경을 위한 활동 남기기
롯데시네마 인스타그램 팔로우하면 당첨확률 UP!
✔ 경품 : 텀블러 (1명)

#롯데시네마 #LOTTECINEMA #환경의날 #지구지킴이 #환경 #텀블러 #일회용품 #이벤트 #댓글이벤트 #영화추천 #영화스타그램 #무비스타그램
수정됨 · 6주",633,"['#롯데시네마', '#LOTTECINEMA', '#환경의날', '#지구지킴이', '#환경', '#텀블러', '#일회용품', '#이벤트', '#댓글이벤트', '#영화추천', '#영화스타그램', '#무비스타그램']",2024,6,2024-06
lottecinema_official,78,2024-06-05,"lottecinema_official
개봉 기념 코코넛 1PICK 셋리스트 공개‼️
🔥ROCK THE WORLD🔥

레전드 크레이지 콘서트의 열기를
지금 롯데시네마에서 느껴보세요!

#김준수콘서트무비챕터원_레크리에이션
#김준수 #XIA #KIMJUNSU #레크리에이션
#롯데시네마 #절찬상영중 #롯시플 #레크콘 #레전드크레이지콘서트
6주",773,"['#김준수콘서트무비챕터원_레크리에이션', '#김준수', '#XIA', '#KIMJUNSU', '#레크리에이션', '#롯데시네마', '#절찬상영중', '#롯시플', '#레크콘', '#레전드크레이지콘서트']",2024,6,2024-06
cgv_korea,75,2024-06-05,"['cgv_korea', '🌙 전격 #밤낚시 낚시터 예매 오픈 🎣', '달디달고단 #스낵무비 #밤낚시 개봉 D-9', '', '🎬《밤낚시》 예매 오픈!', '🎣 6/14(금) CGV 단독 개봉', '🌙 감독 문병곤', '🎣 @sonsukku 공동 제작 참여', '', '#밤낚시 #NightFishing #스낵무비 #천원영화 #예매오픈 #손석구 #CGV #단독개봉 #6월14일대개봉']",618,"['#밤낚시', '#스낵무비', '#밤낚시', '#밤낚시', '#NightFishing', '#스낵무비', '#천원영화', '#예매오픈', '#손석구', '#CGV', '#단독개봉', '#6월14일대개봉']",2024,6,2024-06
cgv_korea,76,2024-06-05,"['cgv_korea', '오컬트 장르 애니? 일단 오컬트 사랑하는', '저는 인간X요괴 보자마자 예매할 예정인데요👁️', '', '🎬《키타로 탄생 게게게의 수수께끼》', '👁️ 파이널 예고편 #CGV 최초공개', '👁️ 2024년 6월 12일 #CGV 단독개봉', '', '#키타로탄생게게게의수수께끼 #키타로탄생_게게게의수수께끼 #파이널예고편 #CGV #최초공개 #6월12일단독개봉']",2662,"['#CGV', '#CGV', '#키타로탄생게게게의수수께끼', '#키타로탄생_게게게의수수께끼', '#파이널예고편', '#CGV', '#최초공개', '#6월12일단독개봉']",2024,6,2024-06
cgv_korea,77,2024-06-05,"['cgv_korea', '위스키 빙수 정도면 씨지비도 빙수 맛집 시켜줄 수 있겠죠오?🙂\u200d↕️🥃', '', '🥂 맥캘란 X 씨네드쉐프 하모니 컬렉션 ⠀⠀', '(feat. 하모니 컬렉션 앰버 매도우 위스키)', '📍 6/4(화)~ @씨네드쉐프 용산아이파크몰, 압구정', '🍧 허니콤 하모니 빙수는 씨네드쉐프 용산 아이파크몰에서만 판매 예정', '*자세한 내용은 CGV 앱 이벤트 페이지를 통해 확인해 주세요.', '*지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다.', '임신 중 음주는 기형아 출생 위험을 높입니다.', '', '#CGV #맥캘란 #씨네드쉐프 #하모니컬렉션 #위스키빙수 #위스키추천 #용산맛집 #압구정맛집']",284,"['#CGV', '#맥캘란', '#씨네드쉐프', '#하모니컬렉션', '#위스키빙수', '#위스키추천', '#용산맛집', '#압구정맛집']",2024,6,2024-06
megaboxon,80,2024-06-05,"megaboxon
이 집 맛집이네... 액션 맛집이야🔥
제작 조던 필X데브 파텔 감독이 말아주는 #몽키맨 🐵💥
⠀⠀⠀⠀⠀⠀⠀⠀
🎬 #6월19일 메가박스 단독개봉
⠀⠀⠀⠀⠀⠀⠀⠀
#몽키맨 #메가박스 #MEETPLAYSHARE
6주",897,"['#몽키맨', '#6월19일', '#몽키맨', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,78,2024-06-05,"megaboxon
#1917 아직도 0회차인 사람 모여라🙋‍♀️🙋‍♂️
단 6일동안❗ 만원에 관람 가능-한! 따라해보세요🧓
(가능한···)
⠀⠀⠀⠀⠀⠀⠀⠀
🎬 #6월6일 메가박스 재개봉
⠀⠀⠀⠀⠀⠀⠀⠀
#1917 #메가박스 #MEETPLAYSHARE
수정됨 · 6주",584,"['#1917', '#6월6일', '#1917', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
megaboxon,77,2024-06-05,"megaboxon
🟡🟠🔵🟢🟣🔴
⠀⠀⠀⠀⠀⠀⠀⠀
#영화를_가장_잘_간직하는_방법 #오리지널티켓 #메가박스 #MEETPLAYSHARE
6주",1331,"['#영화를_가장_잘_간직하는_방법', '#오리지널티켓', '#메가박스', '#MEETPLAYSHARE']",2024,6,2024-06
